日期,美元,欧元,日元,港元,英镑,澳元,新西兰元,新加坡元,瑞士法郎,加元,澳门元,林吉特,卢布,兰特,韩元,迪拉姆,里亚尔,福林,兹罗提,丹麦克朗,瑞典克朗,挪威克朗,里拉,比索,泰铢
2018-01-09,649.68,777.46,5.7409,83.054,881.49,509.5,466.16,487.59,664.63,522.97,,61.54,878.9,190.63,16432.0,56.539,57.729,3973.84,53.658,95.78,126.3,124.32,57.637,295.59,
2018-01-10,652.07,777.7,5.7863,83.378,882.48,509.67,466.06,488.1,662.76,522.86,,61.508,871.65,189.34,16410.0,56.325,57.515,3977.25,53.871,95.7,126.27,124.4,57.83,295.1,
2018-01-11,651.47,778.82,5.851,83.274,880.27,511.12,469.23,488.36,666.14,519.65,,61.469,876.14,190.85,16434.0,56.381,57.568,3972.09,53.612,95.62,125.78,123.9,58.335,296.12,
2018-01-12,649.32,782.31,5.8375,82.997,879.48,512.34,471.93,488.74,665.65,518.56,,61.354,870.43,190.72,16429.0,56.567,57.761,3947.92,53.291,95.23,125.17,123.31,58.122,296.18,
2018-01-15,645.74,787.17,5.8145,82.543,886.21,510.62,468.0,487.04,666.42,518.15,,61.454,877.38,191.7,16448.0,56.941,58.14,3925.4,53.039,94.69,124.67,122.81,58.221,294.5,
2018-01-16,643.72,789.57,5.8193,82.272,887.81,512.42,469.38,486.67,668.16,517.96,,61.486,875.84,191.2,16526.0,57.094,58.298,3910.68,52.876,94.35,124.54,122.46,59.08,293.19,
2018-01-17,643.35,789.33,5.8293,82.226,887.64,512.75,467.72,487.26,670.65,517.54,,61.383,877.81,190.66,16532.0,57.09,58.292,3909.04,52.86,94.36,124.88,122.33,59.045,291.63,
2018-01-18,644.01,784.82,5.7854,82.399,890.17,513.02,467.79,485.46,667.31,517.47,,61.399,883.52,191.28,16595.0,57.03,58.233,3931.06,53.093,94.87,125.01,122.4,59.303,290.71,
2018-01-19,641.69,785.74,5.7812,82.067,891.68,514.0,468.57,486.09,669.45,517.42,,61.481,880.97,188.94,16671.0,57.239,58.448,3923.78,52.963,94.77,124.87,122.2,58.767,289.86,
2018-01-22,641.12,785.29,5.7888,82.013,889.84,512.52,466.64,485.4,666.24,513.21,,61.4,884.26,188.24,16656.0,57.298,58.502,3936.06,53.204,94.8,125.28,122.55,59.736,290.4,
2018-01-23,640.09,784.76,5.768,81.861,895.07,512.68,468.67,485.1,665.34,514.01,,61.431,882.53,188.35,16699.0,57.38,58.59,3944.93,53.112,94.87,125.39,122.76,59.01,292.15,
2018-01-24,639.16,786.3,5.7979,81.749,895.15,511.17,470.09,485.35,667.59,514.61,,61.383,881.4,188.23,16759.0,57.47,58.678,3932.78,52.997,94.68,125.27,122.38,58.946,292.51,
2018-01-25,637.24,789.96,5.832,81.514,906.61,512.86,467.31,486.92,673.52,515.9,,61.245,882.9,186.53,16757.0,57.646,58.858,3916.86,52.606,94.29,124.53,121.75,58.778,290.83,
2018-01-26,634.36,786.21,5.7881,81.145,897.59,509.19,463.95,483.58,673.66,512.38,,61.281,883.19,187.94,16798.0,57.911,59.136,3932.89,52.708,94.71,124.98,122.11,59.304,293.42,
2018-01-29,632.67,786.03,5.8212,80.923,895.05,513.12,465.22,483.82,677.36,513.54,,61.167,888.87,187.51,16820.0,58.051,59.279,3933.29,52.629,94.72,124.44,121.52,59.301,292.25,
2018-01-30,633.12,783.63,5.81,80.986,890.71,512.45,463.53,483.08,675.2,513.12,,61.356,888.83,188.75,16885.0,58.03,59.253,3954.67,52.906,94.96,124.56,121.81,59.881,294.02,
2018-01-31,633.39,785.53,5.8216,80.993,896.0,512.19,464.91,482.72,677.59,513.32,,61.493,890.51,189.15,16946.0,57.988,59.21,3956.87,52.942,94.75,124.58,121.94,59.65,296.35,
2018-02-01,630.45,782.18,5.7667,80.6,894.45,507.67,464.3,480.07,676.19,511.75,,61.917,892.31,188.22,16978.0,58.32,59.549,3963.49,53.088,95.16,125.13,122.45,59.654,295.26,
2018-02-02,628.85,786.41,5.7452,80.413,896.61,505.09,464.77,480.55,678.59,512.48,,61.884,889.04,188.51,17044.0,58.434,59.666,3932.52,52.886,94.7,124.8,121.61,59.419,291.73,
2018-02-05,630.19,783.53,5.7215,80.572,887.56,497.93,458.92,476.6,676.13,506.36,,61.744,898.27,191.5,17271.0,58.345,59.57,3951.76,53.201,94.97,125.6,123.0,59.942,296.31,499.57
2018-02-06,630.72,780.35,5.772,80.65,880.04,497.02,458.75,476.82,676.38,503.17,,61.883,909.75,192.12,17338.0,58.275,59.501,3975.61,53.31,95.4,126.46,124.24,60.032,298.3,501.91
2018-02-07,628.82,777.84,5.7323,80.419,876.48,495.81,460.49,476.27,671.17,502.28,,62.264,905.36,190.03,17250.0,58.475,59.707,3983.32,53.451,95.71,126.54,124.38,60.005,296.46,501.78
2018-02-08,628.22,770.07,5.7446,80.359,870.83,490.94,453.16,473.56,665.56,499.44,,62.294,920.14,192.23,17309.0,58.519,59.754,4032.38,54.15,96.66,128.8,125.98,60.624,299.32,504.29
2018-02-09,631.94,774.47,5.8192,80.815,880.57,491.94,456.48,474.71,675.52,502.04,,62.139,922.67,192.26,17272.0,58.122,59.343,4017.64,54.108,96.08,128.29,125.26,60.518,298.68,504.06
2018-02-12,630.01,771.83,5.7935,80.57,870.42,492.32,456.32,474.27,670.25,500.03,,62.506,926.3,190.87,17220.0,58.314,59.541,4045.79,54.238,96.49,128.5,126.64,60.608,297.22,503.1
2018-02-13,632.47,777.4,5.8159,80.876,875.69,496.84,459.19,478.0,673.6,502.74,,62.245,914.26,188.32,17140.0,58.074,59.297,4010.29,53.597,95.77,127.44,125.09,60.047,294.1,499.96
2018-02-14,634.28,783.43,5.885,81.094,880.68,498.61,461.62,479.49,678.21,503.81,,62.045,908.96,188.63,17105.0,57.907,59.127,3981.81,53.177,95.1,126.57,124.09,60.044,293.97,496.33
2018-02-22,635.3,779.66,5.904,81.19,883.7,495.46,464.65,479.55,676.61,500.33,,61.482,893.73,183.8,16979.0,57.818,59.037,4005.48,53.509,95.47,127.86,123.88,59.726,296.45,497.09
2018-02-23,634.82,782.76,5.9465,81.139,885.95,497.62,465.28,481.37,680.67,499.61,,61.627,890.24,183.54,17026.0,57.858,59.071,3996.44,53.426,95.15,127.88,123.66,59.607,293.23,495.81
2018-02-26,633.78,778.92,5.9225,81.009,885.34,496.74,461.67,479.93,676.67,501.19,,61.786,887.42,182.59,16991.0,57.957,59.175,4018.9,53.603,95.62,129.05,123.9,59.783,292.9,495.87
2018-02-27,631.46,777.56,5.8963,80.714,881.33,495.57,460.28,479.43,672.62,497.58,,61.801,881.41,183.17,16976.0,58.18,59.406,4034.8,53.649,95.81,129.21,123.94,59.99,295.82,495.73
2018-02-28,632.94,773.55,5.8872,80.858,879.39,492.93,457.53,477.4,673.33,495.16,,61.839,890.51,185.25,17048.0,58.102,59.326,4060.3,53.943,96.24,130.03,124.44,60.349,298.0,497.84
2018-03-01,633.52,772.29,5.9413,80.939,871.25,491.55,456.35,477.93,670.69,493.63,,61.838,889.71,186.21,17128.0,57.979,59.201,4063.57,54.073,96.41,130.9,124.72,60.022,297.32,497.15
2018-03-02,633.34,777.02,5.9655,80.913,872.32,491.46,459.74,478.95,672.71,493.55,,61.938,895.23,187.3,17069.0,57.989,59.211,4035.09,53.907,95.85,130.21,123.79,60.15,297.62,496.55
2018-03-05,634.31,781.03,6.0088,80.992,874.62,491.92,458.72,480.7,676.73,491.95,,61.471,895.36,188.04,17018.0,57.903,59.123,4014.49,53.62,95.31,130.07,122.73,60.068,296.91,495.42
2018-03-06,633.86,782.11,5.9651,80.934,877.89,492.56,458.15,480.92,674.34,488.49,,61.556,889.39,186.67,17011.0,57.944,59.169,4017.92,53.566,95.26,130.34,123.34,60.115,296.39,495.46
2018-03-07,632.94,785.93,5.9931,80.802,879.68,492.75,460.9,480.11,674.52,489.77,,61.606,899.49,186.93,16898.0,58.027,59.252,3981.01,53.29,94.79,129.74,122.86,60.005,297.87,495.29
2018-03-08,632.39,784.92,5.9602,80.718,879.14,494.78,460.56,481.15,670.27,489.93,,61.707,898.46,187.17,16888.0,58.081,59.303,3979.04,53.652,94.93,130.07,123.47,60.155,295.83,495.33
2018-03-09,634.51,780.89,5.9641,80.923,876.03,494.11,460.64,481.56,666.97,492.02,,61.6,899.52,187.66,16875.0,57.887,59.109,3992.6,53.839,95.37,130.3,123.58,60.258,293.61,494.36
2018-03-12,633.33,779.56,5.9244,80.795,877.39,497.73,462.54,481.16,665.91,494.16,,61.698,895.59,186.68,16846.0,57.992,59.215,3996.46,53.762,95.57,130.2,122.83,60.168,294.04,494.52
2018-03-13,632.18,780.02,5.9459,80.635,879.06,497.62,461.57,481.69,667.29,492.21,,61.74,899.13,187.02,16847.0,58.1,59.327,3998.11,53.899,95.5,130.33,122.49,60.807,294.03,494.96
2018-03-14,632.05,783.25,5.9352,80.611,883.12,496.65,463.2,481.94,669.85,487.67,,61.637,902.94,186.62,16879.0,58.108,59.331,3979.36,53.777,95.09,129.97,122.4,61.246,294.3,493.88
2018-03-15,631.41,781.31,5.9446,80.532,881.91,497.44,461.82,482.36,668.39,487.37,,61.829,904.55,186.46,16854.0,58.17,59.396,3984.93,53.779,95.35,129.57,122.39,61.466,294.46,493.35
2018-03-16,633.4,779.26,5.9589,80.772,882.45,493.38,460.36,481.68,665.63,485.29,,61.885,908.35,187.8,16887.0,57.998,59.219,3992.34,54.06,95.55,129.19,121.81,61.517,295.24,493.05
2018-03-19,633.2,777.64,5.9751,80.731,882.77,488.63,457.43,480.39,664.53,483.56,,61.739,907.87,189.09,16887.0,58.01,59.231,3999.78,54.253,95.78,129.43,122.0,61.917,295.29,492.92
2018-03-20,632.46,780.38,5.9672,80.636,887.03,487.32,457.59,480.39,665.05,483.4,,61.899,913.27,190.12,16945.0,58.07,59.288,3988.4,54.123,95.45,129.1,122.09,62.324,295.89,493.29
2018-03-21,633.96,776.53,5.9519,80.809,887.82,487.53,455.16,480.53,663.22,484.97,,61.813,907.88,188.77,16897.0,57.94,59.155,4011.13,54.458,95.92,129.61,122.1,62.044,295.9,492.24
2018-03-22,631.67,780.2,5.9626,80.509,893.47,490.95,456.62,481.47,666.01,489.79,,62.015,899.96,187.07,16911.0,58.145,59.362,3991.38,54.168,95.49,129.59,121.67,61.873,292.05,493.29
2018-03-23,632.72,779.75,6.0361,80.621,892.92,487.06,456.81,480.75,668.59,489.35,,61.845,905.95,187.84,17021.0,58.052,59.272,4002.31,54.166,95.51,130.25,122.35,62.943,295.21,494.14
2018-03-26,631.93,781.36,6.0297,80.52,894.35,487.41,457.95,480.77,667.47,490.77,,61.971,904.85,185.08,17116.0,58.121,59.341,4003.69,54.168,95.34,130.41,122.67,63.011,292.79,493.76
2018-03-27,628.16,782.18,5.954,80.047,893.89,486.54,458.24,479.94,664.46,488.85,,61.974,912.22,185.42,17163.0,58.49,59.715,4000.29,53.977,95.17,130.34,122.2,63.155,291.99,495.86
2018-03-28,627.85,779.1,5.9559,80.019,890.15,482.32,456.24,479.29,663.5,487.45,,61.677,913.3,185.62,17096.0,58.503,59.73,4015.73,54.066,95.64,131.09,122.86,63.393,292.94,497.19
2018-03-29,630.46,775.98,5.9011,80.349,887.47,482.7,454.12,480.0,658.99,488.0,,61.342,916.48,186.67,16954.0,58.256,59.483,4025.0,54.182,96.01,132.53,124.68,63.653,290.45,496.18
2018-03-30,628.81,773.78,5.9066,80.125,881.91,483.25,454.56,479.5,657.8,487.88,,61.501,910.61,188.27,16944.0,58.408,59.637,4037.69,54.411,96.38,132.95,124.66,62.736,289.16,496.97
2018-04-02,627.64,772.99,5.9047,79.969,880.87,482.42,453.96,478.68,657.54,486.77,,61.559,910.65,188.45,16910.0,58.517,59.75,4041.53,54.511,96.43,133.04,125.15,63.021,289.95,496.9
2018-04-03,628.33,772.74,5.9395,80.058,882.77,481.47,453.0,478.68,658.01,486.5,,61.469,913.58,188.65,16832.0,58.459,59.686,4044.27,54.473,96.39,133.62,125.59,63.329,290.26,497.08
2018-04-04,629.26,772.06,5.9075,80.174,884.83,483.38,456.87,479.71,656.27,491.52,,61.42,915.15,187.94,16776.0,58.374,59.601,4039.21,54.308,96.49,133.4,124.54,63.43,289.59,495.76
2018-04-09,631.14,774.12,5.9014,80.414,889.15,484.74,459.27,479.34,657.74,493.97,,61.337,921.17,190.64,16943.0,58.196,59.42,4030.93,54.215,96.17,132.97,124.21,64.152,289.98,495.38
2018-04-10,630.71,777.31,5.9104,80.352,891.41,485.5,461.02,480.94,659.71,496.51,,61.312,961.75,191.67,16959.0,58.231,59.459,4006.41,53.94,95.8,132.5,123.44,64.647,290.98,495.49
2018-04-11,629.11,777.66,5.8697,80.145,891.81,488.3,463.59,480.48,657.55,499.43,,61.463,1001.42,191.43,16947.0,58.393,59.624,4003.4,53.867,95.77,131.95,123.95,65.412,290.29,496.21
2018-04-12,628.34,777.16,5.8808,80.048,891.08,487.6,462.55,479.89,656.01,499.65,,61.659,995.65,190.34,16983.0,58.472,59.698,4007.68,53.847,95.82,132.54,123.54,65.931,289.91,495.89
2018-04-13,628.98,774.98,5.8617,80.126,894.67,487.73,463.79,479.06,653.27,499.39,,61.685,986.4,191.75,17020.0,58.437,59.664,4016.53,53.922,96.09,133.73,123.54,65.461,289.29,496.53
2018-04-16,628.84,775.22,5.8487,80.107,895.23,488.55,462.15,478.92,652.64,498.77,,61.682,998.69,192.16,17037.0,58.427,59.654,4008.95,53.759,96.07,134.78,123.64,65.129,287.22,496.38
2018-04-17,627.71,777.0,5.8578,79.965,899.78,488.08,462.15,479.07,653.76,499.25,,61.874,975.28,192.0,17059.0,58.532,59.763,3991.73,53.447,95.86,134.12,123.82,65.314,286.94,497.1
2018-04-18,628.17,776.82,5.8661,80.023,897.74,487.75,460.83,478.9,649.56,500.07,,61.918,979.73,190.86,16976.0,58.483,59.711,3995.06,53.582,95.87,133.79,123.59,65.22,287.24,496.8
2018-04-19,628.32,777.57,5.8557,80.047,892.23,489.24,459.85,479.57,648.69,497.42,,61.833,968.98,189.83,16991.0,58.467,59.701,3992.3,53.541,95.78,133.72,123.52,63.976,287.82,497.09
2018-04-20,628.97,776.11,5.853,80.142,885.48,485.72,456.34,479.14,647.17,496.44,,61.826,970.18,190.44,16979.0,58.429,59.658,3997.26,53.669,95.95,133.72,123.95,64.361,293.48,497.1
2018-04-23,630.34,773.59,5.8456,80.349,882.5,483.11,454.03,478.31,645.78,493.62,,61.832,974.74,191.94,16985.0,58.305,59.529,4016.5,53.989,96.27,134.14,124.28,64.713,294.12,497.4
2018-04-24,632.29,771.32,5.8095,80.615,880.52,480.35,451.64,476.66,645.9,491.81,,61.694,978.97,195.22,17046.0,58.141,59.365,4046.31,54.486,96.54,134.78,124.88,65.032,299.78,499.17
2018-04-25,630.66,771.44,5.7936,80.372,881.97,479.23,448.26,476.83,643.96,491.6,,61.944,975.66,195.73,17074.0,58.263,59.49,4052.14,54.56,96.55,134.98,125.3,64.818,298.39,498.87
2018-04-26,632.83,769.85,5.7823,80.648,881.6,479.06,447.58,476.37,643.72,492.85,,61.792,986.66,196.72,17087.0,58.064,59.284,4067.09,54.895,96.76,135.26,125.92,64.525,298.03,498.43
2018-04-27,633.93,767.14,5.7967,80.785,881.75,478.7,447.45,477.11,640.56,492.28,,61.832,990.43,195.6,17026.0,57.966,59.187,4076.28,55.113,97.13,136.63,126.1,64.219,296.3,498.72
2018-05-02,636.7,762.74,5.7917,81.114,865.66,476.05,445.25,476.57,638.33,495.16,,61.676,997.43,199.07,16881.0,57.742,58.955,4113.49,56.03,97.67,139.06,127.15,64.543,297.91,498.27
2018-05-03,637.32,761.49,5.8025,81.198,864.74,477.22,445.83,476.75,637.64,494.64,,61.749,1003.92,199.38,16912.0,57.657,58.874,4130.57,56.08,97.82,139.94,127.45,65.679,299.9,498.29
2018-05-04,635.21,761.37,5.8189,80.924,861.83,478.22,447.1,477.24,636.62,494.18,,61.928,991.91,198.42,16936.0,57.837,59.052,4122.33,56.035,97.86,138.71,126.76,66.52,300.09,498.1
2018-05-07,635.84,760.47,5.8258,81.005,860.75,478.64,446.33,476.69,635.72,494.72,,61.944,983.34,196.76,16923.0,57.772,58.989,4125.39,55.84,97.98,138.61,126.7,66.749,303.02,499.22
2018-05-08,636.74,759.32,5.8386,81.116,863.5,478.44,446.85,476.58,635.0,494.0,,61.945,988.06,196.95,16941.0,57.693,58.909,4142.39,56.106,98.09,138.75,126.67,67.022,305.4,500.09
2018-05-09,637.33,756.01,5.8423,81.192,863.49,474.52,443.83,475.27,636.2,492.09,,61.953,992.75,197.5,16938.0,57.649,58.861,4165.64,56.624,98.53,138.28,127.62,68.19,307.16,501.71
2018-05-10,637.68,755.57,5.8071,81.238,863.86,475.55,442.19,473.21,634.29,496.2,,61.945,990.74,196.95,16950.0,57.613,58.824,4173.99,56.422,98.6,136.56,126.7,67.23,307.06,504.47
2018-05-11,635.24,756.85,5.802,80.925,858.47,478.01,442.33,474.61,633.11,497.37,,62.202,971.83,193.8,16850.0,57.847,59.063,4152.61,56.193,98.47,136.17,125.98,66.733,303.13,503.53
2018-05-14,633.45,757.03,5.7934,80.695,858.14,478.15,441.11,474.33,633.28,495.49,,62.522,977.43,193.76,16855.0,57.997,59.22,4168.11,56.349,98.44,135.62,126.21,68.149,305.69,503.54
2018-05-15,634.86,757.11,5.7858,80.877,860.63,477.67,438.82,474.95,634.43,495.81,,62.272,975.25,194.24,16860.0,57.882,59.102,4165.6,56.426,98.37,136.1,126.57,68.618,308.68,502.62
2018-05-16,637.45,753.52,5.7784,81.206,860.29,476.02,437.29,473.81,636.57,494.95,,62.128,977.51,197.47,16938.0,57.67,58.886,4200.7,57.025,98.82,136.42,127.48,69.922,308.93,504.05
2018-05-17,636.79,752.2,5.7693,81.124,862.22,478.7,439.36,475.16,636.27,498.07,,62.317,969.05,195.38,16939.0,57.691,58.908,4201.35,56.823,99.02,136.58,126.76,69.568,307.5,502.75
2018-05-18,637.63,751.88,5.7517,81.228,861.42,478.54,438.9,474.82,636.52,496.68,,62.277,975.83,197.72,16963.0,57.626,58.842,4219.19,57.16,99.05,137.09,127.51,70.005,310.01,503.46
2018-05-21,638.52,750.7,5.7551,81.342,859.93,479.96,440.87,475.04,639.43,495.53,,62.211,976.4,200.08,16941.0,57.546,58.758,4239.92,57.299,99.2,137.27,127.21,70.474,311.92,504.26
2018-05-22,637.99,752.02,5.7459,81.288,856.64,483.46,443.21,476.17,639.89,499.14,,62.33,965.71,198.68,16962.0,57.599,58.815,4226.44,57.064,99.04,136.02,126.21,71.802,311.1,504.11
2018-05-23,637.73,751.3,5.7531,81.242,856.62,483.08,442.41,476.13,642.54,497.43,,62.237,961.01,197.21,16902.0,57.608,58.821,4231.14,57.043,99.15,136.23,126.35,74.502,310.09,502.43
2018-05-24,638.16,747.17,5.805,81.316,853.17,482.85,441.91,475.38,641.77,497.22,,62.408,960.63,195.22,16917.0,57.57,58.785,4260.84,57.608,99.72,137.12,126.69,71.663,307.91,502.77
2018-05-25,638.67,748.3,5.841,81.386,854.39,483.59,442.53,476.43,644.06,495.65,,62.31,964.41,194.6,16916.0,57.529,58.741,4265.55,57.59,99.55,137.22,126.87,74.519,306.61,501.76
2018-05-28,639.62,747.53,5.8334,81.53,851.14,483.49,442.76,476.82,644.4,492.9,,62.253,972.91,195.33,16815.0,57.431,58.643,4266.78,57.652,99.64,136.64,127.43,73.614,305.47,498.86
2018-05-29,640.21,744.25,5.8509,81.605,852.1,483.12,444.27,476.66,644.37,492.75,,62.213,973.67,194.53,16780.0,57.384,58.591,4281.21,57.787,100.07,137.87,127.96,71.592,306.02,499.76
2018-05-30,642.07,740.74,5.9234,81.839,851.01,481.03,442.69,476.95,647.9,492.9,,62.042,979.25,197.63,16836.0,57.205,58.41,4330.96,58.522,100.46,139.7,129.14,71.026,308.69,499.58
2018-05-31,641.44,748.14,5.8986,81.754,852.1,485.67,447.91,479.01,648.9,497.83,,62.15,968.21,195.33,16807.0,57.265,58.473,4273.24,57.607,99.49,137.35,127.64,69.685,308.58,499.48
2018-06-01,640.78,749.61,5.8906,81.672,851.73,484.82,449.1,478.87,650.71,495.11,,62.116,973.6,198.14,16819.0,57.324,58.532,4266.31,57.597,99.31,137.51,127.58,70.703,310.6,500.03
2018-06-04,642.08,748.9,5.8609,81.838,857.34,485.96,448.22,479.6,649.44,495.36,,61.982,969.04,197.36,16700.0,57.203,58.41,4269.38,57.44,99.39,137.38,127.47,72.389,310.58,498.78
2018-06-05,641.57,750.58,5.8368,81.763,854.25,490.86,451.14,480.05,649.26,496.3,,61.908,967.84,195.85,16701.0,57.254,58.457,4247.59,56.933,99.16,136.5,126.55,71.494,312.72,498.87
2018-06-06,640.4,750.72,5.8281,81.606,858.48,488.38,450.16,479.9,650.6,494.72,,62.033,969.51,199.19,16720.0,57.367,58.574,4245.41,57.001,99.14,136.61,126.55,71.749,318.67,498.69
2018-06-07,639.19,753.16,5.8029,81.459,857.73,489.91,449.76,479.71,648.24,493.73,,62.17,967.5,198.91,16705.0,57.472,58.68,4222.17,56.662,98.88,136.53,126.33,71.347,317.92,499.22
2018-06-08,640.03,754.96,5.836,81.578,858.9,487.69,449.48,479.77,652.77,493.28,,62.169,975.26,202.55,16730.0,57.394,58.597,4221.02,56.66,98.65,135.96,125.91,70.008,319.02,500.1
2018-06-11,640.64,754.46,5.854,81.648,858.9,486.53,450.02,479.71,650.3,493.68,,62.225,974.36,204.52,16774.0,57.343,58.549,4239.79,56.705,98.73,135.94,125.71,69.894,317.6,500.5
2018-06-12,641.21,754.23,5.8079,81.718,857.18,487.43,449.67,479.85,649.93,493.58,,62.191,979.42,205.32,16794.0,57.284,58.489,4255.02,56.546,98.75,135.23,125.61,70.542,321.01,500.09
2018-06-13,641.56,753.51,5.8084,81.757,857.77,485.82,449.45,479.68,649.92,492.88,,62.201,983.99,207.52,16825.0,57.26,58.464,4241.62,56.829,98.86,134.7,125.45,71.549,322.81,500.35
2018-06-14,639.62,754.59,5.8007,81.508,855.55,483.92,449.0,478.95,649.28,492.76,,62.47,977.69,208.25,16941.0,57.45,58.656,4251.28,56.697,98.77,134.64,125.32,72.9,323.23,502.44
2018-06-15,643.06,743.79,5.8122,81.928,852.28,479.98,447.68,477.78,644.95,490.45,,61.995,975.33,209.15,16925.0,57.115,58.317,4337.36,57.604,100.15,136.02,126.5,73.762,323.86,501.61
2018-06-19,642.35,746.68,5.8203,81.835,850.84,476.04,444.97,475.27,645.54,486.39,,62.238,984.84,212.4,17191.0,57.197,58.401,4336.88,57.637,99.79,137.29,126.52,73.261,319.86,508.21
2018-06-20,645.86,749.85,5.8774,82.282,852.39,478.03,446.63,477.18,650.9,487.34,,61.832,984.73,212.42,17147.0,56.77,57.967,4298.96,57.49,99.37,137.43,126.48,73.273,317.29,505.57
2018-06-21,647.06,748.97,5.8613,82.488,852.42,476.87,444.03,476.31,649.53,486.22,,61.89,982.87,211.06,17110.0,56.766,57.961,4321.37,57.628,99.5,137.28,126.41,73.323,314.88,507.01
2018-06-22,648.04,752.06,5.8944,82.614,858.61,477.99,445.13,477.28,653.78,486.65,,61.915,981.57,209.51,17119.0,56.678,57.871,4338.05,57.551,99.09,137.16,125.37,73.021,313.79,507.15
2018-06-25,648.93,756.66,5.9078,82.706,860.86,482.5,448.6,477.73,657.03,488.68,,61.689,970.75,206.76,17092.0,56.603,57.797,4288.58,57.115,98.5,136.51,124.75,71.011,308.78,506.99
2018-06-26,651.8,763.23,5.9482,83.057,866.05,483.51,449.39,478.93,660.87,490.65,,61.606,961.15,207.75,17089.0,56.324,57.508,4266.52,56.933,97.63,135.64,124.22,71.839,305.37,504.69
2018-06-27,655.69,764.41,5.9592,83.539,867.6,485.03,449.59,481.55,662.23,493.33,,61.291,959.82,206.22,17002.0,55.973,57.151,4265.15,56.729,97.47,135.28,123.87,70.326,303.67,502.76
2018-06-28,659.6,763.89,5.9966,84.044,866.97,485.3,448.76,483.44,663.02,495.7,,60.969,955.27,209.66,16950.0,55.56,56.731,4285.42,56.919,97.5,135.76,123.87,69.93,304.87,499.6
2018-06-29,661.66,765.15,5.9914,84.31,865.51,486.33,447.04,483.86,663.5,499.47,,61.075,948.94,208.22,16940.0,55.494,56.661,4289.43,56.981,97.37,136.47,123.73,69.387,298.26,500.54
2018-07-02,661.57,772.43,5.9777,84.309,873.69,489.54,448.23,485.58,668.18,503.41,,60.993,951.03,207.32,16840.0,55.493,56.666,4259.02,56.49,96.45,135.37,123.25,69.43,299.01,499.27
2018-07-03,664.97,774.12,6.0007,84.753,874.19,488.11,446.22,485.84,669.73,504.4,,60.719,953.32,208.01,16803.0,55.211,56.376,4259.76,56.793,96.23,134.74,122.82,69.372,300.39,498.1
2018-07-04,665.95,776.65,6.0294,84.9,878.97,491.86,450.0,487.98,671.5,506.91,,60.754,948.91,205.45,16760.0,55.127,56.287,4213.63,56.599,95.93,132.58,122.14,70.168,292.56,497.84
2018-07-05,661.8,771.72,5.991,84.371,875.55,488.43,447.41,484.89,666.91,503.67,,61.124,956.54,206.75,16844.0,55.499,56.669,4214.86,56.796,96.56,132.68,122.56,70.584,293.65,500.74
2018-07-06,663.36,775.58,5.9973,84.525,877.19,490.16,450.87,486.17,667.94,505.11,,60.945,952.23,204.19,16862.0,55.371,56.536,4172.0,56.103,96.08,132.18,121.5,69.372,289.98,500.39
2018-07-09,663.93,779.86,6.0111,84.591,882.48,493.42,453.56,489.22,670.98,506.97,,60.828,949.43,202.83,16787.0,55.316,56.483,4144.81,55.811,95.55,131.41,120.91,68.967,287.24,499.19
2018-07-10,662.59,779.05,5.9726,84.42,878.05,495.09,453.74,488.67,668.39,505.32,,60.741,943.95,202.41,16794.0,55.432,56.598,4155.95,55.334,95.68,131.58,121.02,71.166,289.52,499.57
2018-07-11,662.34,776.87,5.9733,84.39,878.21,491.45,451.46,487.38,667.27,503.94,,60.757,932.42,201.62,16836.0,55.457,56.624,4168.37,55.587,95.96,132.14,121.27,71.138,286.79,501.36
2018-07-12,667.26,779.73,5.9691,85.018,882.53,492.27,451.45,489.93,671.33,505.96,,60.4,933.15,202.88,16836.0,54.948,56.107,4167.86,55.594,95.51,131.9,121.29,73.169,285.28,498.43
2018-07-13,667.27,778.33,5.9234,85.021,879.18,494.36,451.85,489.18,665.34,506.84,,60.524,933.49,199.57,16840.0,55.047,56.206,4171.77,55.514,95.8,132.99,121.58,72.99,284.31,498.24
2018-07-16,667.58,780.16,5.9405,85.058,883.72,495.66,451.77,489.34,666.52,507.74,,60.586,935.27,198.57,16881.0,54.982,56.142,4140.75,55.272,95.52,133.02,121.53,72.619,282.92,498.48
